id	lifeForm	habitat
103176	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Campo de Altitude","Campo Limpo","Restinga"]}	
103177	{"lifeForm":["Erva"],"habitat":["Terrícola"]}	
103178		
103179	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Área Antrópica","Campo de Altitude","Campo Limpo","Restinga"]}	
103180	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Campo de Altitude"]}	
103181		
103182	{"lifeForm":["Subarbusto"],"habitat":["Rupícola","Terrícola"],"vegetationType":["Campo Limpo"]}	
103183		
103184		
103185		
103186		
103187	{"lifeForm":["Liana/volúvel/trepadeira"],"habitat":["Terrícola"]}	
103188		
103189	{"lifeForm":["Liana/volúvel/trepadeira"],"habitat":["Terrícola"]}	
103190		
103191		
103192		
103193	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Savana Amazônica"]}	
103194		
103195		
103196	{"lifeForm":["Arbusto","Liana/volúvel/trepadeira"],"vegetationType":["Floresta de Terra Firme"]}	
103197		
103198	{"lifeForm":["Arbusto","Subarbusto"],"vegetationType":["Floresta Estacional Semidecidual","Restinga"]}	
102547	{"lifeForm":["Arbusto","Árvore","Suculenta"],"habitat":["Rupícola"],"vegetationType":["Carrasco","Cerrado (lato sensu)","Floresta Estacional Semidecidual","Vegetação Sobre Afloramentos Rochosos"]}	
102548	{"lifeForm":["Arbusto"],"habitat":["Rupícola"],"vegetationType":["Cerrado (lato sensu)","Floresta Estacional Decidual","Vegetação Sobre Afloramentos Rochosos"]}	
102549	{"lifeForm":["Erva","Subarbusto"],"habitat":["Terrícola"],"vegetationType":["Cerrado (lato sensu)"]}	
102550	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Área Antrópica","Cerrado (lato sensu)","Floresta Estacional Semidecidual"]}	
102551		
102552		
102553		
102554	{"lifeForm":["Subarbusto"],"habitat":["Rupícola","Terrícola"],"vegetationType":["Caatinga (stricto sensu)","Carrasco"]}	
102555	{"lifeForm":["Subarbusto"],"habitat":["Rupícola","Terrícola"],"vegetationType":["Caatinga (stricto sensu)","Campo rupestre","Carrasco","Vegetação Sobre Afloramentos Rochosos"]}	
102556	{"lifeForm":["Subarbusto","Suculenta"],"habitat":["Terrícola"],"vegetationType":["Campo rupestre"]}	
102557	{"lifeForm":["Subarbusto"],"habitat":["Terrícola"],"vegetationType":["Campo rupestre"]}	
102558	{"lifeForm":["Erva","Suculenta"],"habitat":["Rupícola"],"vegetationType":["Vegetação Sobre Afloramentos Rochosos"]}	
102559	{"lifeForm":["Erva","Suculenta"],"habitat":["Rupícola","Terrícola"],"vegetationType":["Campo Limpo","Vegetação Sobre Afloramentos Rochosos"]}	
102560	{"lifeForm":["Erva"],"habitat":["Rupícola","Terrícola"],"vegetationType":["Campo Limpo","Vegetação Sobre Afloramentos Rochosos"]}	
102561	{"lifeForm":["Erva","Suculenta"],"habitat":["Rupícola"],"vegetationType":["Vegetação Sobre Afloramentos Rochosos"]}	
102562	{"lifeForm":["Erva","Suculenta"],"habitat":["Rupícola"],"vegetationType":["Vegetação Sobre Afloramentos Rochosos"]}	
102563	{"lifeForm":["Erva","Suculenta"],"habitat":["Rupícola","Terrícola"],"vegetationType":["Campo Limpo","Vegetação Sobre Afloramentos Rochosos"]}	
102564	{"lifeForm":["Erva"],"habitat":["Rupícola"],"vegetationType":["Campo Limpo","Vegetação Sobre Afloramentos Rochosos"]}	
102565	{"lifeForm":["Subarbusto","Suculenta"],"habitat":["Rupícola"],"vegetationType":["Vegetação Sobre Afloramentos Rochosos"]}	
102566	{"lifeForm":["Subarbusto","Suculenta"],"habitat":["Rupícola"],"vegetationType":["Vegetação Sobre Afloramentos Rochosos"]}	
102567	{"lifeForm":["Erva","Suculenta"],"habitat":["Rupícola"],"vegetationType":["Vegetação Sobre Afloramentos Rochosos"]}	
102568	{"lifeForm":["Erva","Suculenta"],"habitat":["Rupícola"],"vegetationType":["Vegetação Sobre Afloramentos Rochosos"]}	
102569	{"lifeForm":["Erva","Suculenta"],"habitat":["Rupícola"],"vegetationType":["Vegetação Sobre Afloramentos Rochosos"]}	
102570	{"lifeForm":["Erva"],"habitat":["Hemiepífita","Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
102571	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
102572		
102573	{"lifeForm":["Arbusto","Árvore","Suculenta"],"habitat":["Rupícola","Terrícola"],"vegetationType":["Vegetação Sobre Afloramentos Rochosos"]}	
102574	{"lifeForm":["Arbusto","Suculenta"],"habitat":["Rupícola"],"vegetationType":["Campo rupestre"]}	
103229	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Floresta Estacional Decidual"]}	
103231	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Área Antrópica"]}	
103232	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Área Antrópica"]}	
103233	{"lifeForm":["Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
103234	{"lifeForm":["Arbusto"],"habitat":["Terrícola"]}	
103235	{"lifeForm":["Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Floresta de Várzea"]}	
103236	{"lifeForm":["Liana/volúvel/trepadeira"],"habitat":["Terrícola"]}	
103237	{"lifeForm":["Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Cerrado (lato sensu)"]}	
103238	{"lifeForm":["Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Cerrado (lato sensu)"]}	
103239	{"lifeForm":["Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme"]}	
103240	{"lifeForm":["Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Cerrado (lato sensu)"]}	
103241	{"lifeForm":["Liana/volúvel/trepadeira"],"habitat":["Terrícola"]}	
103242	{"lifeForm":["Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Área Antrópica","Caatinga (stricto sensu)"]}	
103243	{"lifeForm":["Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Cerrado (lato sensu)"]}	
103244	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme","Floresta Ombrófila (= Floresta Pluvial)"]}	
103245		
103246		
103247		
103248		
103249		
103250		
103251		
103252		
103253		
103255	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Área Antrópica","Caatinga (stricto sensu)","Campo Limpo","Cerrado (lato sensu)","Restinga"]}	
103256	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Floresta Ciliar ou Galeria","Floresta Ombrófila Mista"]}	
103257	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Área Antrópica","Restinga"]}	
103258	{"lifeForm":["Erva"],"habitat":["Aquática"],"vegetationType":["Vegetação Aquática"]}	
103260	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Caatinga (stricto sensu)","Campinarana","Savana Amazônica"]}	
103261	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)","Restinga"]}	
103262	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Campo rupestre","Floresta Estacional Decidual"]}	
103263	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Campo de Altitude"]}	
103264	{"lifeForm":["Erva"],"habitat":["Rupícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
103265	{"lifeForm":["Erva"],"habitat":["Rupícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
103266	{"lifeForm":["Erva"],"habitat":["Terrícola"]}	
103267	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Campo Limpo","Campo rupestre"]}	
103268	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Campo rupestre"]}	
103269	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Campo Limpo"]}	
103270		
103271		
103272		
103273	{"lifeForm":["Subarbusto"]}	
103275	{"lifeForm":["Subarbusto"],"habitat":["Terrícola"],"vegetationType":["Cerrado (lato sensu)"]}	
103276	{"lifeForm":["Arbusto","Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Área Antrópica","Floresta de Terra Firme","Floresta Ombrófila (= Floresta Pluvial)"]}	
103277		
103278	{"lifeForm":["Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme","Floresta Ombrófila (= Floresta Pluvial)"]}	
103279	{"lifeForm":["Arbusto","Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Caatinga (stricto sensu)","Floresta de Igapó","Floresta Estacional Semidecidual","Savana Amazônica"]}	
103280	{"lifeForm":["Arbusto","Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Floresta Ciliar ou Galeria","Floresta de Várzea"]}	
103281	{"lifeForm":["Arbusto","Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Floresta Ciliar ou Galeria","Floresta de Várzea","Floresta Ombrófila (= Floresta Pluvial)"]}	
103282	{"lifeForm":["Arbusto","Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Cerrado (lato sensu)","Floresta Estacional Semidecidual","Floresta Ombrófila (= Floresta Pluvial)"]}	
103283	{"lifeForm":["Arbusto","Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Área Antrópica","Floresta de Terra Firme","Floresta Ombrófila (= Floresta Pluvial)"]}	
103284	{"lifeForm":["Arbusto","Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Floresta de Várzea","Floresta Estacional Semidecidual","Floresta Ombrófila (= Floresta Pluvial)"]}	
103285	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Estacional Decidual","Floresta Estacional Semidecidual"]}	
103286	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Restinga"]}	
103287	{"lifeForm":["Liana/volúvel/trepadeira"],"habitat":["Terrícola"]}	
103288	{"lifeForm":["Liana/volúvel/trepadeira"]}	
103289		
103290		
103291		
103292		
103293		
103294		
103295		
103296		
103297		
103298		
103300		
103301		
103302		
103303		
103304		
103305	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Igapó","Savana Amazônica"]}	
103306		
103307	{"lifeForm":["Subarbusto"],"habitat":["Terrícola"],"vegetationType":["Área Antrópica"]}	
103308		
103309		
103310		
103311		
103312		
103313		
103314		
103315		
103316		
103317		
103318		
103319		
103320		
103321		
103322	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Campo rupestre","Floresta Ciliar ou Galeria","Vegetação Sobre Afloramentos Rochosos"]}	
103323	{"lifeForm":["Liana/volúvel/trepadeira"],"habitat":["Hemiepífita","Terrícola"],"vegetationType":["Caatinga (stricto sensu)","Floresta Ciliar ou Galeria","Floresta Ombrófila (= Floresta Pluvial)","Restinga"]}	
103324	{"lifeForm":["Liana/volúvel/trepadeira"],"habitat":["Hemiepífita"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
103325	{"lifeForm":["Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Floresta Ciliar ou Galeria","Floresta Ombrófila (= Floresta Pluvial)"]}	
103326		
103327	{"lifeForm":["Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
103328	{"lifeForm":["Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Campo rupestre","Savana Amazônica","Vegetação Sobre Afloramentos Rochosos"]}	
103329		
103330		
103331	{"lifeForm":["Liana/volúvel/trepadeira"],"habitat":["Hemiepífita","Terrícola"],"vegetationType":["Floresta Ciliar ou Galeria","Floresta Ombrófila (= Floresta Pluvial)","Savana Amazônica"]}	
103332	{"lifeForm":["Arbusto","Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Floresta Ciliar ou Galeria","Floresta Ombrófila (= Floresta Pluvial)"]}	
103333	{"lifeForm":["Arbusto","Árvore","Liana/volúvel/trepadeira"],"habitat":["Epífita","Terrícola"],"vegetationType":["Cerrado (lato sensu)","Floresta Ciliar ou Galeria","Floresta Ombrófila (= Floresta Pluvial)","Vegetação Sobre Afloramentos Rochosos"]}	
103334		
103335	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme"]}	
103336	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme"]}	
103337	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme"]}	
103338		
103339	{"lifeForm":["Subarbusto"],"habitat":["Terrícola"],"vegetationType":["Campo de Altitude","Campo Limpo"]}	
103340	{"lifeForm":["Subarbusto"],"habitat":["Terrícola"],"vegetationType":["Campo Limpo","Cerrado (lato sensu)"]}	
103341	{"lifeForm":["Subarbusto"],"habitat":["Terrícola"],"vegetationType":["Campo de Altitude","Campo Limpo","Cerrado (lato sensu)","Floresta Ombrófila Mista"]}	
103342	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
103343	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
103344	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"]}	
103345		
103346	{"lifeForm":["Subarbusto"],"habitat":["Terrícola"],"vegetationType":["Área Antrópica"]}	
103348		
103349	{"lifeForm":["Subarbusto"],"habitat":["Terrícola"],"vegetationType":["Cerrado (lato sensu)"]}	
103350	{"lifeForm":["Subarbusto"],"habitat":["Terrícola"],"vegetationType":["Cerrado (lato sensu)"]}	
103351	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Campo rupestre"]}	
103352		
103353	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Campo de Altitude","Campo Limpo"]}	
103354	{"lifeForm":["Arbusto","Erva"],"habitat":["Terrícola"]}	
103355	{"lifeForm":["Arbusto","Erva"],"vegetationType":["Campo de Altitude","Campo Limpo"]}	
103504	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme"]}	
103505	{"lifeForm":["Subarbusto"],"habitat":["Terrícola"],"vegetationType":["Campo de Altitude"]}	
103506	{"lifeForm":["Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Área Antrópica","Campinarana"]}	
103507		
103508		
103509		
103510		
103511		
103512		
103513		
103514		
103515	{"lifeForm":["Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)","Restinga"]}	
103516	{"lifeForm":["Arbusto","Subarbusto"],"habitat":["Terrícola"],"vegetationType":["Campo Limpo","Floresta Ombrófila (= Floresta Pluvial)"]}	
103517		
103518	{"lifeForm":["Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Floresta Estacional Semidecidual","Floresta Ombrófila (= Floresta Pluvial)"]}	
103519	{"lifeForm":["Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Restinga"]}	
103520	{"lifeForm":["Subarbusto"],"habitat":["Terrícola"],"vegetationType":["Área Antrópica","Campo de Altitude","Floresta Ombrófila (= Floresta Pluvial)","Floresta Ombrófila Mista"]}	
103521	{"lifeForm":["Subarbusto"],"habitat":["Terrícola"],"vegetationType":["Área Antrópica","Campo de Altitude","Campo Limpo","Floresta Ombrófila (= Floresta Pluvial)","Floresta Ombrófila Mista"]}	
103522		
103523	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Campo de Altitude"]}	
103524		
103525	{"lifeForm":["Subarbusto"],"habitat":["Rupícola","Terrícola"],"vegetationType":["Área Antrópica","Campo de Altitude","Floresta Ombrófila (= Floresta Pluvial)","Floresta Ombrófila Mista"]}	
103526	{"lifeForm":["Subarbusto"],"habitat":["Terrícola"],"vegetationType":["Área Antrópica","Campo de Altitude"]}	
103527	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme","Floresta Ombrófila (= Floresta Pluvial)"]}	
103528		
103529	{"lifeForm":["Arbusto","Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Caatinga (stricto sensu)","Floresta Estacional Semidecidual","Floresta Ombrófila (= Floresta Pluvial)"]}	
103530	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Cerrado (lato sensu)"]}	
103531	{"lifeForm":["Arbusto","Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)","Restinga"]}	
103532		
103533		
103534		
103535		
103537		
103538		
103539		
103540		
103541		
103542		
103543		
103544		
103545		
103546	{"lifeForm":["Arbusto"],"habitat":["Rupícola","Terrícola"],"vegetationType":["Campo rupestre","Cerrado (lato sensu)"]}	
103547	{"lifeForm":["Arbusto"],"habitat":["Rupícola","Terrícola"],"vegetationType":["Campo rupestre","Cerrado (lato sensu)"]}	
103548	{"lifeForm":["Arbusto"],"habitat":["Rupícola","Terrícola"],"vegetationType":["Campo rupestre","Cerrado (lato sensu)"]}	
103549		
103550	{"lifeForm":["Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Restinga"]}	
103551	{"lifeForm":["Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Floresta Ciliar ou Galeria"]}	
103552		
103553		
103554		
103555		
103556		
103558		
103560	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
103561		
103562		
103563	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Campo de Altitude","Floresta Ombrófila (= Floresta Pluvial)","Floresta Ombrófila Mista"]}	
103564		
103565		
103566		
103567	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Cerrado (lato sensu)","Floresta Estacional Decidual","Floresta Ombrófila (= Floresta Pluvial)","Floresta Ombrófila Mista"]}	
103568		
103569		
103570		
103571	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Caatinga (stricto sensu)","Cerrado (lato sensu)"]}	
103572	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Caatinga (stricto sensu)"]}	
103573	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Caatinga (stricto sensu)"]}	
103574	{"lifeForm":["Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
103575	{"lifeForm":["Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
103576		
103577		
103578		
103579		
103580		
103581		
103582		
103583		
103584		
103585		
103586	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
103587		
103588		
103589	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Cerrado (lato sensu)","Floresta Estacional Decidual"]}	
103590		
103591		
103592		
103593	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Campo Limpo"]}	
103594	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Campo Limpo"]}	
103595	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Campo Limpo"]}	
103596	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Campo Limpo"]}	
103597		
103598		
103599	{"lifeForm":["Erva"],"habitat":["Aquática","Terrícola"],"vegetationType":["Campo Limpo","Restinga"]}	
103600		
103601		
103603	{"lifeForm":["Erva"],"habitat":["Hemiparasita"],"vegetationType":["Floresta Ciliar ou Galeria"]}	
103604	{"lifeForm":["Erva"],"habitat":["Hemiparasita"],"vegetationType":["Floresta Ciliar ou Galeria","Floresta de Terra Firme"]}	
103605	{"lifeForm":["Erva"],"habitat":["Hemiparasita"],"vegetationType":["Floresta Ciliar ou Galeria","Floresta de Terra Firme"]}	
103606	{"lifeForm":["Erva"],"habitat":["Hemiparasita"],"vegetationType":["Floresta Ciliar ou Galeria","Floresta de Várzea"]}	
103607	{"lifeForm":["Erva"],"habitat":["Hemiparasita"],"vegetationType":["Cerrado (lato sensu)"]}	
103608	{"lifeForm":["Erva"],"habitat":["Hemiparasita"],"vegetationType":["Floresta de Terra Firme"]}	
103609	{"lifeForm":["Erva"],"habitat":["Hemiparasita"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
103610	{"lifeForm":["Erva"],"habitat":["Hemiparasita"],"vegetationType":["Floresta Ciliar ou Galeria"]}	
103611	{"lifeForm":["Erva"],"habitat":["Hemiparasita"],"vegetationType":["Floresta Ciliar ou Galeria"]}	
103612	{"lifeForm":["Erva"],"habitat":["Hemiparasita"],"vegetationType":["Floresta de Terra Firme"]}	
103613	{"lifeForm":["Erva"],"habitat":["Hemiparasita"],"vegetationType":["Campinarana","Floresta Ciliar ou Galeria"]}	
103614	{"lifeForm":["Erva"],"habitat":["Hemiparasita"],"vegetationType":["Floresta Ciliar ou Galeria"]}	
103615	{"lifeForm":["Erva"],"habitat":["Hemiparasita"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)","Manguezal","Restinga"]}	
103616	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme"]}	
103617	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
103618	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
103619		
103620	{"lifeForm":["Erva"],"habitat":["Hemiparasita"],"vegetationType":["Floresta Ciliar ou Galeria"]}	
103621	{"lifeForm":["Erva"],"habitat":["Hemiparasita"],"vegetationType":["Restinga"]}	
103622	{"lifeForm":["Erva"],"habitat":["Hemiparasita"],"vegetationType":["Restinga"]}	
103623	{"lifeForm":["Erva"],"habitat":["Hemiparasita"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
103624	{"lifeForm":["Erva","Subarbusto"],"habitat":["Terrícola"],"vegetationType":["Campo Limpo"]}	
103625	{"lifeForm":["Erva"],"habitat":["Terrícola"]}	
103626	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Campo Limpo","Campo rupestre"]}	
103627	{"lifeForm":["Erva"]}	
103628		
103629		
103630		
103633	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Área Antrópica"]}	
102919	{"lifeForm":["Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
102920	{"lifeForm":["Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Caatinga (stricto sensu)","Floresta Ombrófila (= Floresta Pluvial)"]}	
102921	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Savana Amazônica"]}	
102922	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Campo Limpo"]}	
102923		
102924		
102925		
102926		
102927	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Campo de Altitude","Campo Limpo","Cerrado (lato sensu)"]}	
102928		
102929		
102930	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Campo Limpo","Vegetação Sobre Afloramentos Rochosos"]}	
102931		
102932	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Campo Limpo"]}	
102933		
102934	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
102935		
102936		
102937		
102938		
102939		
102940		
102941		
102942		
102943		
102944	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Cerrado (lato sensu)"]}	
102945	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Campo de Altitude","Floresta Estacional Semidecidual","Floresta Ombrófila (= Floresta Pluvial)","Floresta Ombrófila Mista"]}	
102946		
102947		
102948	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Campo Limpo"]}	
102949	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Campo Limpo"]}	
102950		
102951		
102952		
102953		
102954		
102955	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Área Antrópica","Campo de Altitude","Campo Limpo","Campo rupestre","Cerrado (lato sensu)"]}	
102956	{"lifeForm":["Erva","Subarbusto"],"habitat":["Terrícola"],"vegetationType":["Área Antrópica","Campo de Altitude","Campo Limpo","Campo rupestre","Cerrado (lato sensu)"]}	
102957	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Campo rupestre","Vegetação Sobre Afloramentos Rochosos"]}	
102962		
102967		
102968	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Campo de Altitude","Campo Limpo","Campo rupestre"]}	
102969	{"lifeForm":["Subarbusto"],"habitat":["Terrícola"],"vegetationType":["Campo rupestre"]}	
102970	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Cerrado (lato sensu)"]}	
102971	{"lifeForm":["Subarbusto"],"habitat":["Terrícola"],"vegetationType":["Campo rupestre"]}	
102972	{"lifeForm":["Subarbusto"],"habitat":["Terrícola"],"vegetationType":["Campo rupestre"]}	
102973	{"lifeForm":["Erva"],"habitat":["Hemiparasita"],"vegetationType":["Floresta de Terra Firme","Floresta Ombrófila (= Floresta Pluvial)"]}	
102974		
102975		
102976		
102977		
102978		
102980		
102981	{"lifeForm":["Erva"],"habitat":["Rupícola","Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)","Floresta Ombrófila Mista"]}	
102982		
102983		
102984		
102985		
102986		
102987		
102988		
102989		
102990		
102991		
102992		
102993		
102994		
102995		
102996		
102997		
102998		
102999		
103000		
103001		
103002		
103003		
103004		
103005		
103006		
103007		
103008	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
103009	{"lifeForm":["Arbusto"],"habitat":["Terrícola"]}	
103010		
103011		
103012	{"lifeForm":["Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Cerrado (lato sensu)","Floresta de Terra Firme"]}	
103013	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme","Floresta Ombrófila (= Floresta Pluvial)"]}	
103014	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Área Antrópica","Floresta Ombrófila (= Floresta Pluvial)"]}	
103015	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
103016		
103017		
103018	{"lifeForm":["Arbusto","Subarbusto"],"habitat":["Aquática","Terrícola"],"vegetationType":["Área Antrópica","Floresta Ombrófila (= Floresta Pluvial)"]}	
103019	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
